1 -.50791830E+02 -.50791830E+02
2 -.50784554E+02 -.50784554E+02
3 -.50832286E+02 -.50832286E+02
4 -.50839314E+02 -.50839314E+02
5 -.50843205E+02 -.50843205E+02
6 -.50844104E+02 -.50844104E+02
7 -.50844514E+02 -.50844514E+02
8 -.50844963E+02 -.50844963E+02
9 -.50845682E+02 -.50845682E+02
10 -.50845718E+02 -.50845718E+02
11 -.50845927E+02 -.50845927E+02
12 -.50845956E+02 -.50845956E+02
13 -.50846202E+02 -.50846202E+02
14 -.50846737E+02 -.50846737E+02
15 -.50846827E+02 -.50846827E+02
16 -.50846957E+02 -.50846957E+02
17 -.50847127E+02 -.50847127E+02
18 -.50847513E+02 -.50847513E+02
19 -.50847697E+02 -.50847697E+02
20 -.50847728E+02 -.50847728E+02
21 -.50847909E+02 -.50847909E+02
22 -.50848297E+02 -.50848297E+02
23 -.50848351E+02 -.50848351E+02
24 -.50848449E+02 -.50848449E+02
25 -.50848563E+02 -.50848563E+02
26 -.50848591E+02 -.50848591E+02
27 -.50848682E+02 -.50848682E+02
28 -.50848832E+02 -.50848832E+02
29 -.50848841E+02 -.50848841E+02
30 -.50848945E+02 -.50848945E+02
31 -.50849075E+02 -.50849075E+02
32 -.50849167E+02 -.50849167E+02
33 -.50849326E+02 -.50849326E+02
34 -.50849335E+02 -.50849335E+02
35 -.50849427E+02 -.50849427E+02
36 -.50849447E+02 -.50849447E+02
37 -.50849493E+02 -.50849493E+02
38 -.50849567E+02 -.50849567E+02
39 -.50849611E+02 -.50849611E+02
