# column 1: time [ps]
# column 2: msd xyz [A^2]
# column 3: msd x [A^2]
# column 4: msd y [A^2]
# column 5: msd z [A^2]
# column 6: number of samples [-]
0.001 5.16986e-05 1.7213e-05 1.72401e-05 1.72455e-05 (count: 1.9999e+09)
0.002 0.000206794 6.88521e-05 6.89602e-05 6.89818e-05 (count: 1.9999e+09)
0.003 0.000465285 0.000154917 0.00015516 0.000155209 (count: 1.9999e+09)
0.004 0.000827171 0.000275406 0.000275839 0.000275925 (count: 1.9999e+09)
0.005 0.00129245 0.00043032 0.000430996 0.000431131 (count: 1.9999e+09)
0.006 0.00186111 0.000619657 0.00062063 0.000620825 (count: 1.9999e+09)
0.007 0.00253316 0.000843417 0.000844741 0.000845006 (count: 1.9999e+09)
0.008 0.00330859 0.0011016 0.00110333 0.00110367 (count: 1.9999e+09)
0.009 0.0041874 0.00139419 0.00139638 0.00139682 (count: 1.9999e+09)
0.01 0.00516957 0.00172121 0.00172391 0.00172445 (count: 1.9999e+09)
0.011 0.00625511 0.00208264 0.00208591 0.00208656 (count: 1.9999e+09)
0.012 0.00744401 0.00247848 0.00248237 0.00248315 (count: 1.9999e+09)
0.013 0.00873625 0.00290873 0.0029133 0.00291422 (count: 1.9999e+09)
0.014 0.0101318 0.00337339 0.00337869 0.00337975 (count: 1.9999e+09)
0.015 0.0116307 0.00387245 0.00387853 0.00387975 (count: 1.9999e+09)
0.016 0.013233 0.00440592 0.00441283 0.00441422 (count: 1.9999e+09)
0.017 0.0149385 0.00497377 0.00498159 0.00498315 (count: 1.9999e+09)
0.018 0.0167474 0.00557603 0.00558478 0.00558654 (count: 1.9999e+09)
0.019 0.0186595 0.00621267 0.00622243 0.00622438 (count: 1.9999e+09)
0.02 0.0206749 0.0068837 0.00689451 0.00689668 (count: 1.9999e+09)
0.021 0.0227935 0.00758911 0.00760103 0.00760342 (count: 1.9999e+09)
0.022 0.0250155 0.00832889 0.00834197 0.0083446 (count: 1.9999e+09)
0.023 0.0273406 0.00910305 0.00911735 0.00912022 (count: 1.9999e+09)
0.024 0.029769 0.00991157 0.00992714 0.00993027 (count: 1.9999e+09)
0.025 0.0323006 0.0107545 0.0107714 0.0107747 (count: 7.9996e+07)
0.05 0.129076 0.0429758 0.0430434 0.0430571 (count: 7.9996e+07)
0.075 0.289992 0.0965521 0.0967042 0.0967355 (count: 7.99959e+07)
0.1 0.514585 0.171329 0.1716 0.171656 (count: 7.99959e+07)
0.125 0.802337 0.267133 0.267557 0.267647 (count: 7.99959e+07)
0.15 1.15271 0.383785 0.384396 0.384528 (count: 7.99959e+07)
0.175 1.56517 0.521108 0.521939 0.522123 (count: 7.99959e+07)
0.2 2.0392 0.678928 0.680016 0.68026 (count: 7.99958e+07)
0.225 2.57432 0.857082 0.85846 0.858775 (count: 7.99958e+07)
0.25 3.17004 1.05541 1.05712 1.05751 (count: 7.99958e+07)
0.275 3.82595 1.27378 1.27584 1.27633 (count: 7.99958e+07)
0.3 4.54162 1.51204 1.5145 1.51509 (count: 7.99958e+07)
0.325 5.31669 1.77007 1.77296 1.77366 (count: 7.99957e+07)
0.35 6.1508 2.04776 2.05111 2.05194 (count: 7.99957e+07)
0.375 7.04364 2.34499 2.34884 2.34981 (count: 7.99957e+07)
0.4 7.9949 2.66167 2.66606 2.66717 (count: 7.99957e+07)
0.425 9.00431 2.99771 3.00266 3.00393 (count: 7.99957e+07)
0.45 10.0716 3.35301 3.35857 3.36002 (count: 7.99956e+07)
0.475 11.1965 3.7275 3.7337 3.73533 (count: 7.99956e+07)
0.5 12.3789 4.12109 4.12797 4.1298 (count: 7.99956e+07)
