# column 1: time [ps]
# column 2: msd xyz [A^2]
# column 3: msd x [A^2]
# column 4: msd y [A^2]
# column 5: msd z [A^2]
# column 6: number of samples [-]
0.001 4.43207e-05 1.47708e-05 1.48096e-05 1.47402e-05 (count: 1.9999e+09)
0.002 0.000177282 5.90831e-05 5.92385e-05 5.89609e-05 (count: 1.9999e+09)
0.003 0.000398884 0.000132937 0.000133286 0.000132662 (count: 1.9999e+09)
0.004 0.000709125 0.000236331 0.000236952 0.000235842 (count: 1.9999e+09)
0.005 0.001108 0.000369265 0.000370236 0.000368501 (count: 1.9999e+09)
0.006 0.00159551 0.000531739 0.000533137 0.000530639 (count: 1.9999e+09)
0.007 0.00217166 0.000723751 0.000725654 0.000722253 (count: 1.9999e+09)
0.008 0.00283643 0.000945299 0.000947785 0.000943344 (count: 1.9999e+09)
0.009 0.00358982 0.00119638 0.00119953 0.00119391 (count: 1.9999e+09)
0.01 0.00443183 0.001477 0.00148089 0.00147395 (count: 1.9999e+09)
0.011 0.00536246 0.00178715 0.00179185 0.00178345 (count: 1.9999e+09)
0.012 0.00638169 0.00212683 0.00213243 0.00212243 (count: 1.9999e+09)
0.013 0.00748952 0.00249604 0.00250261 0.00249088 (count: 1.9999e+09)
0.014 0.00868595 0.00289478 0.00290239 0.00288879 (count: 1.9999e+09)
0.015 0.00997096 0.00332303 0.00333177 0.00331616 (count: 1.9999e+09)
0.016 0.0113446 0.00378081 0.00379075 0.00377299 (count: 1.9999e+09)
0.017 0.0128067 0.00426811 0.00427933 0.00425927 (count: 1.9999e+09)
0.018 0.0143574 0.00478492 0.0047975 0.00477501 (count: 1.9999e+09)
0.019 0.0159967 0.00533124 0.00534526 0.0053202 (count: 1.9999e+09)
0.02 0.0177245 0.00590707 0.0059226 0.00589484 (count: 1.9999e+09)
0.021 0.0195409 0.0065124 0.00652953 0.00649892 (count: 1.9999e+09)
0.022 0.0214457 0.00714724 0.00716603 0.00713244 (count: 1.9999e+09)
0.023 0.0234391 0.00781157 0.00783211 0.0077954 (count: 1.9999e+09)
0.024 0.0255209 0.0085054 0.00852776 0.00848778 (count: 1.9999e+09)
0.025 0.0276913 0.00922871 0.00925298 0.0092096 (count: 7.9996e+07)
0.05 0.11066 0.0368801 0.036977 0.0368034 (count: 7.9996e+07)
0.075 0.248625 0.0828603 0.0830778 0.0826874 (count: 7.99959e+07)
0.1 0.441192 0.147038 0.147424 0.14673 (count: 7.99959e+07)
0.125 0.687912 0.229265 0.229866 0.228781 (count: 7.99959e+07)
