Curve Energy
0.0 -1040.035052135049
125.0 -1033.846512548059
250.0 -1023.199580795247
375.0 -1018.162691229119
500.0 -1015.426491453175
625.0 -1016.009024778077
750.0 -1016.860016232598
874.9999999999999 -1019.258602938464
1000.0 -1019.319187784379
1125.0 -1018.797961701366
1250.0 -1019.038034425751
1375.0 -1018.724647560834
1500.0 -1018.182358394616
1625.0 -1019.720015966091
1750.0 -1019.157828226859
1875.0 -1018.899904455395
2000.0 -1018.494233815009
2125.0 -1017.111367771446
2250.0 -1016.613102743279
2375.0 -1017.07225998373
2500.0 -1017.129361899035
2625.0 -1018.068134700338
2750.0 -1018.762639178153
2875.0 -1018.732600989147
3000.0 -1018.928572170776
3125.0 -1018.46816100797
3250.0 -1019.799375560861
3375.0 -1019.653078063052
3500.0 -1020.195815240486
3625.0 -1019.773865876433
3750.0 -1019.296734934076
3875.0 -1019.224214367105
4000.0 -1019.209542484844
4125.0 -1018.333342828721
4250.0 -1017.960643083329
4375.0 -1018.602931301003
4500.0 -1019.739490220547
4625.0 -1018.993956845225
4750.0 -1017.640538701271
4875.0 -1017.371467510467
5000.0 -1017.608672906427
5125.0 -1018.763378598038
5250.0 -1019.258933610307
5375.0 -1017.634026611725
5500.0 -1018.531943700672
5625.0 -1018.765657204595
5750.0 -1018.466182240213
5875.0 -1018.87137880319
6000.0 -1017.749840178617
6125.0 -1017.966790488975
6250.0 -1017.742495626089
6375.0 -1017.496000112464
6500.0 -1016.444565562821
6625.000000000001 -1016.359651177447
6750.000000000001 -1017.263770542232
6875.000000000001 -1016.928577103909
6999.999999999999 -1017.981990900438
7124.999999999999 -1018.464041726198
7250.0 -1017.919974325984
7375.0 -1016.98677509728
7500.0 -1016.244966441316
7625.0 -1017.875244388905
7750.0 -1017.437772115956
7875.0 -1017.594006702847
8000.0 -1017.804786734096
8125.0 -1017.071483577179
8250.0 -1016.869406827854
8375.0 -1017.503739532249
8500.0 -1018.266827378712
8625.0 -1019.218647342029
8750.0 -1018.929541216483
8875.0 -1017.883308308558
9000.0 -1018.182158166354
9125.0 -1018.444010193739
9250.0 -1018.178289297405
9375.0 -1017.464723669037
9500.0 -1019.154587636356
9625.0 -1019.006589713494
9750.0 -1019.065704382603
9875.0 -1018.480651204807
10000.0 -1018.481918734424
10125.0 -1019.174976383754
10250.0 -1017.970905241042
10375.0 -1018.899438041455
10500.0 -1018.690275728383
10625.0 -1017.41199959731
10750.0 -1017.813466301693
10875.0 -1017.470903471418
11000.0 -1018.217636504374
11125.0 -1018.239230653865
11250.0 -1016.839363506508
11375.0 -1016.640506010523
11500.0 -1017.15251648792
11625.0 -1018.486845555844
11750.0 -1018.629382945381
11875.0 -1017.94582823133
12000.0 -1017.933254446704
12125.0 -1017.810301935724
12250.0 -1017.665430993436
12375.0 -1017.81466460656
12500.0 -1017.404274503733
Curve cellvolume
0.0 15919.328125
125.0 16367.693359375
250.0 16668.1796875
375.0 16566.56640625
500.0 16499.845703125
625.0 16364.4501953125
750.0 16372.880859375
874.9999999999999 16336.1826171875
1000.0 16409.3515625
1125.0 16497.611328125
1250.0 16516.603515625
1375.0 16427.3671875
1500.0 16457.830078125
1625.0 16418.978515625
1750.0 16491.12890625
1875.0 16447.47265625
2000.0 16488.36328125
2125.0 16584.759765625
2250.0 16578.775390625
2375.0 16510.259765625
2500.0 16550.9375
2625.0 16529.900390625
2750.0 16445.130859375
2875.0 16406.501953125
3000.0 16395.90234375
3125.0 16414.126953125
3250.0 16332.2412109375
3375.0 16342.3203125
3500.0 16325.5556640625
3625.0 16322.18359375
3750.0 16364.732421875
3875.0 16385.25390625
4000.0 16393.5234375
4125.0 16376.921875
4250.0 16460.611328125
4375.0 16448.556640625
4500.0 16418.40625
4625.0 16440.306640625
4750.0 16367.1552734375
4875.0 16423.572265625
5000.0 16443.94140625
5125.0 16363.142578125
5250.0 16392.71484375
5375.0 16547.869140625
5500.0 16477.400390625
5625.0 16360.287109375
5750.0 16403.380859375
5875.0 16419.392578125
6000.0 16413.55859375
6125.0 16478.638671875
6250.0 16521.931640625
6375.0 16629.505859375
6500.0 16627.388671875
6625.000000000001 16592.76171875
6750.000000000001 16545.734375
6875.000000000001 16620.8828125
6999.999999999999 16622.80078125
7124.999999999999 16498.09765625
7250.0 16452.7578125
7375.0 16599.03125
7500.0 16570.869140625
7625.0 16507.5390625
7750.0 16545.75
7875.0 16544.814453125
8000.0 16531.87890625
8125.0 16558.705078125
8250.0 16489.138671875
8375.0 16486.103515625
8500.0 16443.234375
8625.0 16423.837890625
8750.0 16371.4189453125
8875.0 16442.158203125
9000.0 16431.75390625
9125.0 16477.572265625
9250.0 16478.109375
9375.0 16539.98828125
9500.0 16445.744140625
9625.0 16405.51953125
9750.0 16426.330078125
9875.0 16487.25390625
10000.0 16492.3671875
10125.0 16467.91015625
10250.0 16486.9296875
10375.0 16480.90234375
10500.0 16495.560546875
10625.0 16456.201171875
10750.0 16458.564453125
10875.0 16548.79296875
11000.0 16501.005859375
11125.0 16548.111328125
11250.0 16539.97265625
11375.0 16573.28515625
11500.0 16658.32421875
11625.0 16606.416015625
11750.0 16540.337890625
11875.0 16598.6875
12000.0 16621.736328125
12125.0 16601.064453125
12250.0 16533.447265625
12375.0 16506.796875
12500.0 16609.240234375
