Curve Energy
11750.0 16115.490234375
12000.0 16148.484375
12250.0 16129.0615234375
12500.0 16224.345703125
12750.0 16156.3193359375
13000.0 16167.212890625
13250.0 16131.5009765625
13500.0 16074.025390625
13750.0 16112.177734375
14000.0 16183.96875
14250.0 16184.9482421875
14500.0 16140.1455078125
14750.0 16049.2705078125
15000.0 16018.4130859375
15250.0 15997.9267578125
15500.0 15966.8935546875
15750.0 15937.3134765625
16000.0 15962.0888671875
16250.0 15975.1962890625
16500.0 15908.0244140625
16750.0 15843.5771484375
17000.0 15842.6103515625
17250.0 15787.25390625
17500.0 15758.060546875
17750.0 15800.8994140625
18000.0 15780.90625
18250.0 15728.5908203125
18500.0 15684.21484375
18750.0 15734.44921875
19000.0 15790.6533203125
19250.0 15760.904296875
19500.0 15758.408203125
19750.0 15767.3974609375
20000.0 15751.7822265625
20250.0 15727.0556640625
20500.0 15744.0498046875
20750.0 15713.9296875
21000.0 15710.5634765625
21250.0 15710.9248046875
21500.0 15796.3984375
21750.0 15745.181640625
22000.0 15748.0439453125
22250.0 15779.537109375
22500.0 15770.724609375
22750.0 15724.98046875
23000.0 15702.1865234375
23250.0 15698.021484375
23500.0 15734.2373046875
23750.0 15627.5712890625
24000.0 15630.7744140625
24250.0 15665.205078125
24500.0 15622.87890625
24750.0 15611.73046875
25000.0 15556.759765625
25250.0 15549.9892578125
25500.0 15559.0029296875
25750.0 15508.3193359375
26000.0 15483.5205078125
26250.0 15462.7646484375
26500.0 15424.35546875
26750.0 15438.4287109375
27000.0 15450.7158203125
27250.0 15438.3623046875
27500.0 15461.4013671875
27750.0 15430.5302734375
28000.0 15440.515625
28250.0 15448.7724609375
28500.0 15427.13671875
28750.0 15414.3876953125
29000.0 15420.9609375
29250.0 15417.9091796875
29500.0 15440.28515625
29750.0 15454.4111328125
30000.0 15445.6494140625
30250.0 15447.3232421875
30500.0 15448.4609375
30750.0 15461.7529296875
31000.0 15437.6005859375
31250.0 15417.1123046875
31500.0 15416.1767578125
31750.0 15418.5791015625
32000.0 15422.9677734375
32250.0 15453.3359375
32500.0 15430.9384765625
32750.0 15450.3271484375
33000.0 15448.0859375
33250.0 15435.552734375
33500.0 15450.603515625
33750.0 15466.572265625
34000.0 15441.4609375
34250.0 15443.6904296875
34500.0 15429.96484375
34750.0 15433.0302734375
35000.0 15418.4677734375
35250.0 15447.4189453125
35500.0 15433.2138671875
35750.0 15446.7431640625
36000.0 15429.529296875
36250.0 15407.734375
36500.0 15389.9775390625
36750.0 15426.59375
37000.0 15445.0498046875
37250.0 15434.7392578125
37500.0 15450.5537109375
