Curve Energy
23750.0 -29.43417582717078
23875.0 -29.25664472453504
24000.0 -29.02167271556515
24125.0 -29.20460080201409
24250.0 -29.1787007419192
24375.0 -29.32158376511894
24500.0 -29.40236258855283
24625.0 -29.32790053781847
24750.0 -29.26963951517139
24875.0 -29.26579361098225
25000.0 -29.38174856239119
Curve MD-Temperature
0.0 90.00000000000001
125.0 77.79154999451505
250.0 64.26120557750453
375.0 84.00062707294983
500.0 84.35088012459369
625.0 87.69193549507339
750.0 89.70755213655617
874.9999999999999 90.84753562522732
1000.0 91.45528388619201
1125.0 91.76888774645788
1250.0 86.42374047205639
1375.0 89.8110278672639
1500.0 90.22817739365651
1625.0 91.35832457230505
1750.0 93.24392344402818
1875.0 91.99533734174155
2000.0 90.66075166627209
2125.0 92.79016534689519
2250.0 90.41386953120556
2375.0 90.37932146125416
2500.0 91.79484160582929
2625.0 90.93680110756263
2750.0 90.85752723175274
2875.0 88.27224596595971
3000.0 93.34751633074414
3125.0 95.150904727701
3250.0 91.50057624043139
3375.0 94.46308641421248
3500.0 91.0375640049232
3625.0 92.28602359963168
3750.0 91.7576856564699
3875.0 89.31364291630742
4000.0 87.57197393138065
4125.0 89.8107309509804
4250.0 92.55090183553177
4375.0 89.48679742201348
4500.0 88.88890713186653
4625.0 88.74857879910218
4750.0 91.0189059895436
4875.0 90.54593255530193
5000.0 91.21397465713778
5125.0 87.81472222531222
5250.0 90.38614697782425
5375.0 87.37657651470089
5500.0 91.07630941308017
5625.0 90.33451929354069
5750.0 88.72173524052597
5875.0 92.02360385677046
6000.0 90.09494157652622
6125.0 89.10126297938267
6250.0 90.27057251133024
6375.0 89.85595470145695
6500.0 88.95918201297056
6625.000000000001 89.92280190488722
6750.000000000001 87.27984231280335
6875.000000000001 91.39916138883993
6999.999999999999 92.05850176895251
7124.999999999999 92.57719625634115
7250.0 88.3227830090463
7375.0 89.58171200010258
7500.0 90.13212936030681
7625.0 89.99089741491127
7750.0 90.25388958545201
7875.0 90.24182712382343
8000.0 90.66263817506784
8125.0 90.05874423311208
8250.0 88.20552775539977
8375.0 93.16112997486051
8500.0 90.88840512469183
8625.0 87.10795389661982
8750.0 91.86827785160568
8875.0 87.9752765780335
9000.0 89.0078817807405
9125.0 89.41262415661568
9250.0 90.36506906503902
9375.0 89.46590723773274
9500.0 89.39174756205854
9625.0 90.62609017358685
9750.0 92.16648181713329
9875.0 91.87449116239605
10000.0 87.31722716898346
10125.0 86.48834307531898
10250.0 91.30076813939212
10375.0 88.20258517199885
10500.0 92.30890688216904
10625.0 91.40376508836664
10750.0 88.08214644309342
10875.0 91.20854782243644
11000.0 89.74657339299443
11125.0 92.94562492241811
11250.0 88.15293122760581
11375.0 89.48393938631531
11500.0 90.04230173888031
11625.0 89.52538210573458
11750.0 92.40430740913813
11875.0 88.42116177677094
12000.0 89.2400736767157
12125.0 90.28928464094402
12250.0 90.87333486929612
12375.0 91.03224810313009
12500.0 88.53405517842506
12625.0 88.82076164766721
12750.0 90.23389144098587
12875.0 90.21889637961507
13000.0 89.56666717199812
13125.0 89.27163313614328
13250.0 88.36937356139805
13375.0 88.87252720686958
13500.0 90.03989794261915
13625.0 92.28735949304185
13750.0 90.6055178577879
13875.0 88.55419730587613
14000.0 89.81959584534161
14125.0 91.03975354790659
14250.0 90.08816128398094
14375.0 93.91300216880084
14500.0 90.57257865692569
14625.0 87.96888042422196
14750.0 87.4239832834031
14875.0 91.29181223538671
15000.0 89.90479066210688
15125.0 90.76856212612701
15250.0 85.84818519366461
15375.0 89.83542159212034
15500.0 91.34957399144673
15625.0 90.64935771804407
15750.0 90.92227179715
15875.0 91.05601623157229
16000.0 88.99836099769107
16125.0 89.8906947586236
16250.0 92.08220714720427
16375.0 87.40801783887277
16500.0 89.27082476355768
16625.0 90.09831818955283
16750.0 87.57449579973628
16875.0 91.43094453333191
17000.0 91.61816103161327
17125.0 88.91672010384819
17250.0 90.3933894541706
17375.0 88.7390190323449
17500.0 88.39105839748115
17625.0 91.4832449624037
17750.0 91.48873911671176
17875.0 90.8989213655133
18000.0 87.08847383184219
18125.0 91.23578399020508
18250.0 90.72345225000156
18375.0 87.99011255247996
18500.0 90.18470765621696
18625.0 89.40200907246879
18750.0 87.36585404352921
18875.0 92.26222710172466
19000.0 89.64078884372923
19125.0 91.18508329219597
19250.0 89.35185561815574
19375.0 89.40224524471409
19500.0 89.21204543479794
19625.0 89.89313967662555
19750.0 89.09598481167275
19875.0 89.45426174342344
20000.0 91.06485389500452
20125.0 89.53653695264667
20250.0 88.72582657494588
20375.0 91.35284500690358
20500.0 91.67584706820476
20625.0 90.63625232122722
20750.0 89.35881446427729
20875.0 86.72507377266173
21000.0 90.60859650096972
21125.0 87.01201348805687
21250.0 91.84292160102895
21375.0 91.63944296353199
21500.0 89.97490386754026
21625.0 91.42563212776695
21750.0 89.62129641075752
21875.0 89.13588297160922
22000.0 90.56105947789142
22125.0 88.2773527124903
22250.0 88.5476993077616
22375.0 90.0323398671204
22500.0 89.03953822930833
22625.0 92.1111239571019
22750.0 90.14863196567646
22875.0 92.47898549225643
23000.0 87.04618080841192
23125.0 93.74242546060502
23250.0 88.33831939837167
23375.0 90.68475476219356
23500.0 93.48930525594822
23625.0 89.85577097661768
23750.0 88.82577328185045
23875.0 86.12446245142648
24000.0 90.84172814434579
24125.0 89.93054814320905
24250.0 90.07456152603005
24375.0 92.41813384791628
24500.0 89.29466257455739
24625.0 89.09308658784964
24750.0 89.00912715212895
24875.0 92.15552742690717
25000.0 88.46675624175924
