Curve Energy
0.0 110.6560717511401
125.0 3.334034476373579
250.0 -6.676534832633297
375.0 -9.949197899735328
500.0 -11.18442951312217
625.0 -11.63468054210793
750.0 -11.94076983084522
874.9999999999999 -12.12274054013353
1000.0 -12.27608116032436
1125.0 -12.28223500514951
1250.0 -12.44039905501339
1375.0 -12.6189514414061
1500.0 -12.75243505132563
1625.0 -13.10790650657533
1750.0 -13.31934819705289
1875.0 -13.55212157529891
2000.0 -13.80154995187275
2125.0 -14.02338439200115
2250.0 -14.27253485476374
2375.0 -14.41368797479418
2500.0 -14.59597347768658
2625.0 -14.85285062992052
2750.0 -15.05718189016753
2875.0 -15.34368389167168
3000.0 -15.48904005829154
3125.0 -15.65318339610963
3250.0 -15.91354735386201
3375.0 -16.10698913707683
3500.0 -16.43031889853586
3625.0 -16.63322346316632
3750.0 -16.9481271591276
3875.0 -17.01553443659997
4000.0 -17.15930144637184
4125.0 -17.34067369422687
4250.0 -17.45336030385509
4375.0 -17.5929477926691
4500.0 -17.76334285946145
4625.0 -17.77032584249049
4750.0 -17.93342097074347
4875.0 -18.10311741611019
5000.0 -18.34119610098963
5125.0 -18.57712062213928
5250.0 -18.69996016794404
5375.0 -19.10124744200079
5500.0 -19.23861498529493
5625.0 -19.43732976949883
5750.0 -19.62495759201274
5875.0 -19.74651702598556
6000.0 -19.85853784617558
6125.0 -20.08775491509321
6250.0 -20.21627532938333
6375.0 -20.22530716662951
6500.0 -20.42770358156957
6625.000000000001 -20.61246409829183
6750.000000000001 -20.56346279803849
6875.000000000001 -20.56361543483138
6999.999999999999 -20.59122432220101
7124.999999999999 -20.75291636368949
7250.0 -20.715372700114
7375.0 -20.51192850547379
7500.0 -20.56737983428521
7625.0 -20.71528733612115
7750.0 -20.65245557477859
7875.0 -20.57142245169155
8000.0 -20.60244431511183
8125.0 -20.58502707371036
8250.0 -20.62918047472417
8375.0 -20.7898686259814
8500.0 -20.91268699124681
8625.0 -20.99281799391611
8750.0 -20.87469661134836
8875.0 -20.97670570083108
9000.0 -21.00794214430362
9125.0 -21.02287635380628
9250.0 -21.02075784937587
9375.0 -20.95201036550716
9500.0 -20.98566687577251
9625.0 -20.90868490635073
9750.0 -20.91906007367902
9875.0 -20.93123358996323
10000.0 -21.10805925653076
10125.0 -21.20329828952281
10250.0 -21.41357249667063
10375.0 -21.55441989530179
10500.0 -21.49772131328097
10625.0 -21.47395581487991
10750.0 -21.4538099490937
10875.0 -21.33293767021701
11000.0 -21.36061212256692
11125.0 -21.41110468618393
11250.0 -21.3010270674273
11375.0 -21.16846171627918
11500.0 -21.40072390494124
11625.0 -21.43040427045431
11750.0 -21.56178460640781
11875.0 -21.69427717425129
12000.0 -21.532063067651
12125.0 -21.41111683144471
12250.0 -21.28932087016167
12375.0 -21.23995858235437
12500.0 -21.1645711251556
12625.0 -21.14722727864974
12750.0 -21.26548530509573
12875.0 -21.24793559542249
13000.0 -21.38824833582831
13125.0 -21.38274850127495
13250.0 -21.3436774660736
13375.0 -21.42135186423025
13500.0 -21.3443820306538
13625.0 -21.29802667518349
13750.0 -21.28059064909709
13875.0 -21.29438547814854
14000.0 -21.3130813868521
14125.0 -21.31061587918322
14250.0 -21.19754529577764
14375.0 -21.22971104146618
14500.0 -21.37468025013617
14625.0 -21.37467957017138
14750.0 -21.38181923939116
14875.0 -21.46781058188715
15000.0 -21.44689425021966
15125.0 -21.45221645411328
15250.0 -21.29425095066295
15375.0 -21.24743068832924
15500.0 -21.41679227466375
15625.0 -21.59912840144149
15750.0 -21.53752325594411
15875.0 -21.57604810346902
16000.0 -21.64474170323735
16125.0 -21.69401342003674
16250.0 -21.63788267119419
16375.0 -21.66137131154379
16500.0 -21.53658876092133
16625.0 -21.28509799772807
16750.0 -21.29011806845496
16875.0 -21.13844106174005
17000.0 -21.08887305383503
17125.0 -21.02908241825904
17250.0 -21.30545450314212
17375.0 -21.17763964568483
17500.0 -21.13697993691842
17625.0 -21.00637255284575
17750.0 -21.12387320221372
17875.0 -21.05127222585762
18000.0 -20.89902118842174
18125.0 -20.78811472517962
18250.0 -20.83235939899988
18375.0 -20.83976927537088
18500.0 -20.74523327555453
18625.0 -20.67696882134466
18750.0 -20.67372667301473
18875.0 -20.70332701589956
19000.0 -20.76852748379555
19125.0 -20.79105062928513
19250.0 -20.75008294255099
19375.0 -20.70368051318574
19500.0 -20.83556557638656
19625.0 -20.95947335209596
19750.0 -20.89105713217899
19875.0 -20.82780591094741
20000.0 -20.81982940320931
20125.0 -20.68824456735931
20250.0 -20.70381977532518
20375.0 -20.8999627502394
20500.0 -21.05683062336842
20625.0 -20.88385151523645
20750.0 -20.95769371767834
20875.0 -20.89420931369376
21000.0 -20.65998786238715
21125.0 -20.53736552060954
21250.0 -20.63092043841678
21375.0 -20.76804192277243
21500.0 -20.77283580224955
21625.0 -20.84984830370209
21750.0 -20.98614154130934
21875.0 -21.03094420470715
22000.0 -20.90942446430937
22125.0 -21.06315428500728
22250.0 -21.15869353450991
22375.0 -21.02256178645052
22500.0 -21.10048319776012
22625.0 -21.18535000660192
22750.0 -21.18809727394478
22875.0 -21.20369445458487
23000.0 -21.43158735801082
23125.0 -21.39759629080328
23250.0 -21.34638457883261
23375.0 -21.22423782973475
23500.0 -21.19563722981798
23625.0 -21.28496931021387
23750.0 -21.17336257883311
23875.0 -21.23951504369523
24000.0 -21.25436806717112
24125.0 -21.27438289436359
24250.0 -21.46687798198594
24375.0 -21.46039177469068
24500.0 -21.34791032494525
24625.0 -21.6104341263727
24750.0 -21.51710664888148
