Curve Energy
0.0 111.9460881160363
250.0 -5.369573573442852
500.0 -9.618659832400441
750.0 -10.05550747643881
1000.0 -10.1086822446945
1250.0 -10.46108749527117
1500.0 -10.36234652098642
1750.0 -10.69029911597353
2000.0 -11.19270302680852
2250.0 -11.04932315821076
2500.0 -11.33313018471177
2750.0 -11.42288089690918
3000.0 -11.5912157464924
3250.0 -11.7765953114227
3500.0 -11.83833860776551
3750.0 -12.03112962048551
4000.0 -12.18314906990506
4250.0 -12.08479852644763
4500.0 -12.25370580940394
4750.0 -12.62900203608645
5000.0 -13.039481337484
5250.0 -13.08599395921365
5500.0 -13.23864841467889
5750.0 -13.5513864989469
6000.0 -13.4464971337395
6250.0 -13.51329285594937
6500.0 -13.77186629235919
6750.000000000001 -13.69680501085709
6999.999999999999 -14.19593076053758
7250.0 -14.08565228524537
7500.0 -14.04303999968023
7750.0 -14.2711102095732
8000.0 -14.3787886055421
8250.0 -14.39074623590047
8500.0 -14.39651891746128
8750.0 -14.60041854770881
9000.0 -14.63150137605698
9250.0 -14.76239910071276
9500.0 -14.89314569431345
9750.0 -15.2748573354955
10000.0 -15.38469504944101
10250.0 -15.37855108409954
10500.0 -15.39337541468773
10750.0 -15.43720814659079
11000.0 -15.49246246886882
11250.0 -15.43553164381895
11500.0 -15.26898659106474
11750.0 -15.40379679276671
12000.0 -15.42244791724682
12250.0 -15.42995833130247
12500.0 -15.66669407950293
Curve cellvolume
0.0 27000.0
250.0 39450.0546875
500.0 39437.62109375
750.0 39018.4375
1000.0 38717.12890625
1250.0 38209.40234375
1500.0 38133.71875
1750.0 37723.4921875
2000.0 37130.93359375
2250.0 36995.16796875
2500.0 36778.734375
2750.0 36494.78125
3000.0 36238.10546875
3250.0 35899.08984375
3500.0 35585.578125
3750.0 35234.26953125
4000.0 34950.08203125
4250.0 34886.61328125
4500.0 34675.3984375
4750.0 34141.53125
5000.0 33602.1328125
5250.0 33262.5390625
5500.0 33041.1328125
5750.0 32672.318359375
6000.0 32581.88671875
6250.0 32517.650390625
6500.0 32258.21484375
6750.000000000001 32225.322265625
6999.999999999999 31924.375
7250.0 31916.865234375
7500.0 31890.978515625
7750.0 31709.05859375
8000.0 31615.263671875
8250.0 31595.623046875
8500.0 31604.177734375
8750.0 31421.576171875
9000.0 31228.419921875
9250.0 30992.90625
9500.0 30738.705078125
9750.0 30397.4375
10000.0 30199.326171875
10250.0 30053.720703125
10500.0 29951.67578125
10750.0 29912.009765625
11000.0 29810.904296875
11250.0 29770.953125
11500.0 29835.185546875
11750.0 29818.76171875
12000.0 29766.5390625
12250.0 29814.953125
12500.0 29690.51953125
