Curve Energy
0.0 -22.38819642144414
125.0 -27.04018500176946
250.0 -24.99571176774001
375.0 -23.69127795046674
500.0 -22.73022574961629
625.0 -22.05207889946666
750.0 -21.65299172811275
874.9999999999999 -21.17377931667397
1000.0 -20.74594004520368
1125.0 -20.42113608980095
1250.0 -20.19532665924063
1375.0 -19.70070711934201
1500.0 -19.43338619060507
1625.0 -18.96738677275813
1750.0 -18.62028536678515
1875.0 -18.42858712226406
2000.0 -18.18146160410646
2125.0 -18.17467829441434
2250.0 -18.09979510002686
2375.0 -18.02736090374137
2500.0 -17.88666885775989
2625.0 -17.81997530452282
2750.0 -17.7262759811686
2875.0 -17.72215116921082
3000.0 -17.52865101401728
3125.0 -17.54711612680938
3250.0 -17.39151206674424
3375.0 -17.40558427738612
3500.0 -17.24335593056677
3625.0 -17.29547928593712
3750.0 -17.18075374100184
3875.0 -17.16820796522086
4000.0 -17.23061523322204
4125.0 -17.18481074629929
4250.0 -17.04382734310868
4375.0 -16.85684593457468
4500.0 -16.80068032880221
4625.0 -16.64292564763982
4750.0 -16.6278896458162
4875.0 -16.50718094323064
5000.0 -16.3920675004602
5125.0 -16.38521064483861
5250.0 -16.42546823066368
5375.0 -16.43272606174657
5500.0 -16.29917024899126
5625.0 -16.32544237673153
5750.0 -16.3998011309101
5875.0 -16.30327006042913
6000.0 -16.16593628174669
6125.0 -16.11045621614052
6250.0 -16.16498306244168
6375.0 -16.06253922376059
6500.0 -16.11517628140119
6625.000000000001 -16.17052320870089
6750.000000000001 -16.13642208458125
6875.000000000001 -16.31867958929587
6999.999999999999 -16.26382099304508
7124.999999999999 -16.20442158647777
7250.0 -16.24329592575051
7375.0 -16.24921700937561
7500.0 -16.36327878892816
7625.0 -16.31449930627613
7750.0 -16.53499927233723
7875.0 -16.40617448453304
8000.0 -16.36034920148111
8125.0 -16.21934615092002
8250.0 -16.14488548633426
8375.0 -16.25856953179202
8500.0 -16.13681513694792
8625.0 -16.04447432635146
8750.0 -16.33679492862653
8875.0 -16.21320811776028
9000.0 -16.16726300334453
9125.0 -16.20994862203183
9250.0 -16.15628513016753
9375.0 -16.10635477383524
9500.0 -16.11002837689655
9625.0 -15.95217204307264
9750.0 -15.87281644814392
9875.0 -15.86743917381047
10000.0 -15.72981640924535
10125.0 -15.8074772604243
10250.0 -15.58648066274662
10375.0 -15.82837034835954
10500.0 -15.81666458053906
10625.0 -15.80495534525287
10750.0 -15.75892310658756
10875.0 -15.66584382994929
11000.0 -15.67193058285369
11125.0 -15.78936410652476
11250.0 -15.77376559336668
11375.0 -15.76368267600414
11500.0 -15.65250796950207
11625.0 -15.89405507397942
11750.0 -15.73629555750135
11875.0 -15.55830576426453
12000.0 -15.67348144714207
12125.0 -15.79494463617397
12250.0 -15.46897599397108
12375.0 -15.31562348590168
12500.0 -15.43410922954143
12625.0 -15.560034436504
12750.0 -15.42586477142689
12875.0 -15.51340101734565
13000.0 -15.5742815572241
13125.0 -15.50155478898825
13250.0 -15.53755598132929
13375.0 -15.56412896402276
13500.0 -15.40467938014186
13625.0 -15.54999144160308
13750.0 -15.74785980871084
13875.0 -15.86093993031315
14000.0 -15.79459230192674
14125.0 -15.67277944007808
14250.0 -15.61101770937178
14375.0 -15.68124812263415
14500.0 -15.74624488803323
14625.0 -15.69542397644099
14750.0 -15.87969848828285
14875.0 -15.96392313931949
15000.0 -15.8802102088136
15125.0 -16.01034228240671
15250.0 -16.07436878843961
15375.0 -16.14225834938821
15500.0 -16.05874710056936
15625.0 -16.08643429625504
15750.0 -16.16964724921696
15875.0 -16.12415313910216
16000.0 -16.06914300931044
16125.0 -16.04307454110559
16250.0 -16.00323270640607
16375.0 -16.03151331418632
16500.0 -16.05231164719731
16625.0 -15.83236075936793
16750.0 -15.73941406880023
16875.0 -15.74129725651474
17000.0 -15.74114462298775
17125.0 -15.84187060116873
17250.0 -15.89877940425309
17375.0 -15.60363439423471
17500.0 -15.69388678597107
17625.0 -15.74003330820791
17750.0 -15.61731646811505
17875.0 -15.76143328123705
18000.0 -15.82979348283841
18125.0 -15.82344487273575
18250.0 -16.02901218764946
18375.0 -16.20724949657526
18500.0 -16.09487534151032
18625.0 -16.12278477835478
18750.0 -16.12437671668922
18875.0 -16.15862705355502
19000.0 -16.03768313971036
19125.0 -15.95019993739483
19250.0 -15.77221861685676
19375.0 -16.043854722936
19500.0 -16.13145510998159
19625.0 -16.04731649168938
19750.0 -15.92717775824875
19875.0 -15.88448908873697
20000.0 -15.80778185444522
20125.0 -15.77717328983637
20250.0 -15.66409977152376
20375.0 -15.64162661916422
20500.0 -15.52183104036442
20625.0 -15.65061408344848
20750.0 -15.53184407342327
20875.0 -15.37092109546789
21000.0 -15.51378920639671
21125.0 -15.39672250148222
21250.0 -15.46530898406144
21375.0 -15.54089372302844
21500.0 -15.62298222598384
21625.0 -15.70503338394271
21750.0 -15.71424667621329
21875.0 -15.78918337789196
22000.0 -15.81107887611242
22125.0 -15.81448651673555
22250.0 -15.83215856581052
22375.0 -15.8741358501308
22500.0 -15.78525410159265
22625.0 -15.84675397822966
22750.0 -15.83868400842526
22875.0 -15.76170849091701
23000.0 -15.83491435957365
23125.0 -16.01331515986029
23250.0 -16.22511897553939
23375.0 -16.21685697256731
23500.0 -16.30641150568045
23625.0 -16.35327222031755
23750.0 -16.39061377122503
23875.0 -16.33060247974691
24000.0 -16.4604522527957
24125.0 -16.4643599606184
24250.0 -16.43930739391459
24375.0 -16.33677870241681
24500.0 -16.16351505384351
24625.0 -16.27540366533944
24750.0 -16.1585862576984
24875.0 -16.29658242968105
25000.0 -16.25867842056796
Curve MD-BerTstat1Temperature
0.0 0.0
125.0 102.5147221811295
250.0 91.8273201205012
375.0 108.7116372390423
500.0 109.207470940236
625.0 114.0147345884541
750.0 116.3897669340421
874.9999999999999 113.5558559173684
1000.0 115.2924667877909
1125.0 115.5126062006103
1250.0 115.5920634027208
1375.0 116.6267906887669
1500.0 115.8463326490043
1625.0 114.2560054366184
1750.0 118.7113479330237
1875.0 116.0004057709403
2000.0 119.4420481714354
2125.0 118.2486524311556
2250.0 119.8133543312798
2375.0 116.8495580653942
2500.0 119.1605305993002
2625.0 119.6147311328303
2750.0 118.7343530903727
2875.0 119.5697570907669
3000.0 120.3154315364678
3125.0 119.1405390105382
3250.0 117.6256811483718
3375.0 120.6569046289141
3500.0 118.2528044954894
3625.0 119.6087357461126
3750.0 118.216330169695
3875.0 121.2989442986143
4000.0 119.9341610905669
4125.0 118.087727627942
4250.0 118.2509284492356
4375.0 119.2747593162034
4500.0 117.3073846170521
4625.0 120.7176009880667
4750.0 118.9655232358722
4875.0 118.1710517311757
5000.0 121.7692146612726
5125.0 118.3742410940985
5250.0 121.0463138024417
5375.0 118.5487114573505
5500.0 119.6214046456293
5625.0 120.655272683485
5750.0 119.5834583279274
5875.0 117.8141725838
6000.0 119.7006274656235
6125.0 120.8448115173815
6250.0 120.7602481306087
6375.0 118.3816900986176
6500.0 122.4364119765416
6625.000000000001 118.08213879446
6750.000000000001 122.2215867003337
6875.000000000001 120.2223464135739
6999.999999999999 119.8195408682989
7124.999999999999 119.822576177489
7250.0 119.1353572674921
7375.0 120.9515951666598
7500.0 120.0459760742208
7625.0 121.48785552593
7750.0 120.3904913955304
7875.0 119.8801871550604
8000.0 117.5065949314857
8125.0 119.8381562629126
8250.0 118.8084700589869
8375.0 121.4083169432457
8500.0 116.3377766640331
8625.0 123.810692981567
8750.0 119.8762765694159
8875.0 119.6933719918692
9000.0 118.2028133942
9125.0 121.3775925448812
9250.0 119.3817894221366
9375.0 119.4972492657943
9500.0 119.449096551317
9625.0 118.2126518571879
9750.0 119.5415104061131
9875.0 117.252774152983
10000.0 120.6818465213801
10125.0 119.8156952823036
10250.0 118.6977751105396
10375.0 122.4675612328299
10500.0 117.7116514087772
10625.0 120.4756547356016
10750.0 118.9368398186003
10875.0 119.3134968961341
11000.0 121.446665337601
11125.0 120.8659906604787
11250.0 118.906558986744
11375.0 120.1924666561722
11500.0 119.6734952984073
11625.0 121.9152268536962
11750.0 116.4623279381469
11875.0 119.0954320783126
12000.0 122.0761949316729
12125.0 118.0356890053235
12250.0 115.5931194873022
12375.0 122.6627593326257
12500.0 120.0583759854468
12625.0 121.0995266602854
12750.0 117.116814397045
12875.0 123.2090521472509
13000.0 119.9935180761841
13125.0 118.0686335818138
13250.0 122.1180031804086
13375.0 117.5340764023777
13500.0 121.0285865548032
13625.0 121.5920357958814
13750.0 121.2967624515997
13875.0 120.4543939662229
14000.0 118.4894434922441
14125.0 119.5153648718401
14250.0 119.2416317747818
14375.0 121.5230238764015
14500.0 118.7833341676871
14625.0 120.736278069527
14750.0 123.286416550835
14875.0 119.9545238674825
15000.0 119.3068325160924
15125.0 120.9122914960759
15250.0 121.5668173674255
15375.0 119.7324571473737
15500.0 119.2155859982005
15625.0 120.6489283865665
15750.0 119.855184413855
15875.0 120.6906741557998
16000.0 119.4220767077374
16125.0 118.3710224295172
16250.0 119.6742222264807
16375.0 120.1397931097269
16500.0 119.1505376290716
16625.0 115.9534890944421
16750.0 120.2085407172956
16875.0 120.4760901749313
17000.0 120.4561971831804
17125.0 121.3609204717488
17250.0 118.0515883198654
17375.0 117.7080291774809
17500.0 122.1191591645495
17625.0 119.0496099217103
17750.0 120.7433889565042
