Curve Energy
0.0 111.3010799335882
125.0 4.103664575898606
250.0 -6.029888375986463
375.0 -9.064597994183579
500.0 -10.22101697006758
625.0 -10.83222562021446
750.0 -11.07389234755273
874.9999999999999 -11.27504367506673
1000.0 -11.2623488311528
1125.0 -11.40426940904624
1250.0 -11.4463004332591
1375.0 -11.57201053648744
1500.0 -11.67506616188498
1625.0 -11.84259268604849
1750.0 -11.90333915436684
1875.0 -12.09744492253521
2000.0 -12.22561422331143
2125.0 -12.411422156013
2250.0 -12.5714802399085
2375.0 -12.77286013558935
2500.0 -12.68387025133485
2625.0 -12.83617229272899
2750.0 -13.04859484482973
2875.0 -13.13097023768654
3000.0 -13.30355278999786
3125.0 -13.48408819994743
3250.0 -13.70675348875248
3375.0 -13.73322582493877
3500.0 -13.68647160922516
3625.0 -13.83648749060333
3750.0 -14.15197059992618
3875.0 -14.32352033213748
4000.0 -14.36561935604081
4125.0 -14.37330748665262
4250.0 -14.50446232356752
4375.0 -14.70609514305788
4500.0 -14.87795524923896
4625.0 -15.06672889638839
4750.0 -15.10521797253867
4875.0 -15.14887424446499
5000.0 -15.24662429141713
5125.0 -15.37150078819679
5250.0 -15.61682431610312
5375.0 -15.69238474170485
5500.0 -15.6886560749086
5625.0 -15.73904458799727
5750.0 -15.88253294756616
5875.0 -15.90344940775396
6000.0 -15.94925452116155
6125.0 -15.92893395443582
6250.0 -16.04004099557507
6375.0 -16.02223635667519
6500.0 -16.20967653124131
6625.000000000001 -16.28196011947558
6750.000000000001 -16.41601772309401
6875.000000000001 -16.69664643291465
6999.999999999999 -16.86461338067956
7124.999999999999 -16.92209675523715
7250.0 -16.92501210634865
7375.0 -17.04550372498247
7500.0 -17.15145151981529
7625.0 -17.33009397685422
7750.0 -17.5944543887918
7875.0 -17.60682493813726
8000.0 -17.66537155254564
8125.0 -17.70373852673572
8250.0 -17.88004511178585
8375.0 -17.93156661678395
8500.0 -18.19132866197765
8625.0 -18.14462691117964
8750.0 -18.12985467889868
8875.0 -18.11021252078565
9000.0 -18.20678116769236
9125.0 -18.3561648134664
9250.0 -18.4085853843664
9375.0 -18.38800150294404
9500.0 -18.2079345924299
9625.0 -18.12981083850946
9750.0 -18.14462868744411
9875.0 -18.16533511654113
10000.0 -18.29117247243333
10125.0 -18.4208430394313
10250.0 -18.21640519563726
10375.0 -18.09401094517002
10500.0 -18.27337322727092
10625.0 -18.34971830299911
10750.0 -18.31236885187826
10875.0 -18.41522383613247
11000.0 -18.37508142432063
11125.0 -18.20726497700117
11250.0 -18.39477199128062
11375.0 -18.3613832327384
11500.0 -18.34626164291871
11625.0 -18.31580797245942
11750.0 -18.40976071677047
11875.0 -18.43751292949266
12000.0 -18.46509198718871
12125.0 -18.48292966952776
12250.0 -18.52383012002668
12375.0 -18.61197304391547
12500.0 -18.62629085097971
12625.0 -18.66160107965526
12750.0 -18.7673111494922
12875.0 -18.83007584853243
13000.0 -18.77189922131195
13125.0 -18.86132308592649
13250.0 -18.88382088073467
13375.0 -18.78080145287529
13500.0 -18.85423226186935
13625.0 -18.89475789455256
13750.0 -18.70675512319618
13875.0 -18.45467634264604
14000.0 -18.48066297007501
14125.0 -18.44656057447966
14250.0 -18.54984562721189
14375.0 -18.61199429289447
14500.0 -18.48774691588178
14625.0 -18.54563599431273
14750.0 -18.47834658727758
14875.0 -18.64914270402468
15000.0 -18.50167740248546
15125.0 -18.46670539891297
15250.0 -18.58389681540203
15375.0 -18.48916009449094
15500.0 -18.60499406553756
15625.0 -18.65288406885557
15750.0 -18.79830719102476
15875.0 -18.98883825770909
16000.0 -18.97399705870675
16125.0 -19.0624517693989
16250.0 -19.06639787782364
16375.0 -19.01239829456441
16500.0 -18.79297219120658
16625.0 -18.68956705579729
16750.0 -18.57851402768286
16875.0 -18.68296641011705
17000.0 -18.79691837603151
17125.0 -18.83105955988276
17250.0 -18.93715664797062
17375.0 -18.82532390363931
17500.0 -18.88636940336632
17625.0 -18.77107167364173
17750.0 -18.89587319130674
17875.0 -18.79882227068358
18000.0 -18.89866501609954
18125.0 -18.85697867178013
18250.0 -18.88912462983531
18375.0 -18.80853832725988
18500.0 -18.76794636196782
18625.0 -18.55695599663464
18750.0 -18.6476983813689
18875.0 -18.80576868135049
19000.0 -18.96569729380139
19125.0 -18.97898642909154
19250.0 -18.85527855991991
19375.0 -18.81520936856242
19500.0 -18.80235241404026
19625.0 -18.70049772084444
19750.0 -18.81064170867665
19875.0 -18.68862576837009
20000.0 -18.79855792463139
20125.0 -18.72525721981311
20250.0 -18.72047772960472
20375.0 -18.61500991423779
20500.0 -18.55805886065725
