Curve Diffusion coefficient convergence Ar, 2.6424e-12 (m2/s)
250.0 1.919076916186217e-09
500.0 1.919076916186217e-09
750.0 1.213213913502843e-09
1000.0 7.680150733368959e-10
1250.0 4.983772553322082e-10
1500.0 3.54542351384193e-10
1750.0 2.691670745030938e-10
2000.0 2.080179624790071e-10
2250.0 1.633540397915145e-10
2500.0 1.283382770175275e-10
2750.0 1.008420975332334e-10
3000.0 7.859029072734121e-11
3250.0 5.953675553389846e-11
3500.0 4.378762394851681e-11
3750.0 3.112512082016093e-11
4000.0 2.13867026993075e-11
4250.0 1.495796797094002e-11
4500.0 1.166054423324903e-11
4750.0 1.017992976047988e-11
5000.0 9.307346131472244e-12
5250.0 8.606284970327942e-12
5500.0 8.003131275581143e-12
5750.0 7.661023196733404e-12
6000.0 7.42594747881169e-12
6250.0 7.173979171306657e-12
6500.0 7.039337473410637e-12
6750.0 6.874861376425204e-12
7000.0 6.56406454649855e-12
7250.0 6.286389999126651e-12
7500.0 6.111378985355556e-12
7750.0 5.866896244215453e-12
8000.0 5.471661870535674e-12
8250.0 4.960445001870918e-12
8500.0 4.376216045720431e-12
8750.0 3.998776190152619e-12
9000.0 3.814535364181779e-12
9250.0 3.645318439854549e-12
9500.0 3.479988545636576e-12
9750.0 3.280200257236495e-12
10000.0 3.107512724821182e-12
10250.0 3.017649488765034e-12
10500.0 2.950581665229667e-12
10750.0 2.993098627115068e-12
11000.0 3.155501986571394e-12
11250.0 3.224094530266095e-12
11500.0 3.153876219611492e-12
11750.0 2.947483672565323e-12
12000.0 2.642396386517714e-12
