  -2.959691      0.0000000E+00
  -2.889690      0.0000000E+00
  -2.818690      0.0000000E+00
  -2.748691      0.0000000E+00
  -2.677691      0.0000000E+00
  -2.607691      0.0000000E+00
  -2.536691      0.0000000E+00
  -2.466691      0.0000000E+00
  -2.395691      0.0000000E+00
  -2.325690      0.0000000E+00
  -2.254690      0.0000000E+00
  -2.184690      0.0000000E+00
  -2.114691      7.7480003E-17
  -2.043691      4.1059998E-15
  -1.973691      1.7579999E-13
  -1.902691      5.8760002E-12
  -1.832690      1.5370000E-10
  -1.761691      3.1470000E-09
  -1.691690      5.0430000E-08
  -1.620690      6.3279998E-07
  -1.550691      6.2190002E-06
  -1.479691      4.7879999E-05
  -1.409691      2.8869999E-04
  -1.338691      1.3640000E-03
  -1.268691      5.0530001E-03
  -1.197691      1.4670000E-02
  -1.127690      3.3380002E-02
  -1.056690      5.9560001E-02
 -0.9866905      8.3319999E-02
 -0.9166908      9.1380000E-02
 -0.8456907      7.8589998E-02
 -0.7756910      5.2990001E-02
 -0.7046909      2.8020000E-02
 -0.6346903      1.1610000E-02
 -0.5636902      3.7730001E-03
 -0.4936905      9.6089998E-04
 -0.4226904      1.9180001E-04
 -0.3526907      2.9990000E-05
 -0.2816906      3.6740000E-06
 -0.2116909      3.5260001E-07
 -0.1406908      2.6490000E-08
 -7.0691109E-02  1.5590000E-09
  3.0899048E-04  7.1789998E-11
  7.0309639E-02  2.5879999E-12
  0.1413097      7.2929998E-14
  0.2113094      1.6530000E-15
  0.2823095      0.0000000E+00
  0.3523092      0.0000000E+00
  0.4223089      0.0000000E+00
  0.4933090      0.0000000E+00
  0.5633097      0.0000000E+00
  0.6343098      0.0000000E+00
  0.7043095      0.0000000E+00
  0.7753096      0.0000000E+00
  0.8453093      0.0000000E+00
  0.9163094      0.0000000E+00
  0.9863091      0.0000000E+00
   1.057309      0.0000000E+00
   1.127310      0.0000000E+00
   1.198309      0.0000000E+00
   1.268310      0.0000000E+00
   1.339309      0.0000000E+00
   1.409309      0.0000000E+00
   1.480309      0.0000000E+00
   1.550309      0.0000000E+00
   1.620309      0.0000000E+00
   1.691309      0.0000000E+00
   1.761309      0.0000000E+00
   1.832309      0.0000000E+00
   1.902309      0.0000000E+00
   1.973310      0.0000000E+00
   2.043309      0.0000000E+00
   2.114309      0.0000000E+00
   2.184309      0.0000000E+00
   2.255310      0.0000000E+00
   2.325309      0.0000000E+00
   2.396309      0.0000000E+00
   2.466310      0.0000000E+00
   2.537309      0.0000000E+00
   2.607309      0.0000000E+00
   2.678309      0.0000000E+00
   2.748309      0.0000000E+00
   2.819309      0.0000000E+00
   2.889309      0.0000000E+00
   2.959310      0.0000000E+00
   3.030309      0.0000000E+00
   3.100309      0.0000000E+00
   3.171309      0.0000000E+00
   3.241309      0.0000000E+00
   3.312309      0.0000000E+00
   3.382309      0.0000000E+00
   3.453310      0.0000000E+00
   3.523309      0.0000000E+00
   3.594309      0.0000000E+00
   3.664310      0.0000000E+00
   3.735310      0.0000000E+00
   3.805309      0.0000000E+00
   3.876309      0.0000000E+00
   3.946310      0.0000000E+00
   4.017309      0.0000000E+00
   4.087309      0.0000000E+00
   4.157310      0.0000000E+00
   4.228309      0.0000000E+00
   4.298309      0.0000000E+00
   4.369309      0.0000000E+00
   4.439310      0.0000000E+00
   4.510309      0.0000000E+00
   4.580309      0.0000000E+00
   4.651309      0.0000000E+00
   4.721309      0.0000000E+00
   4.792309      0.0000000E+00
   4.862309      0.0000000E+00
   4.933310      0.0000000E+00
   5.003309      0.0000000E+00
   5.074309      0.0000000E+00
   5.144310      0.0000000E+00
   5.215309      0.0000000E+00
   5.285309      0.0000000E+00
   5.356309      0.0000000E+00
   5.426310      0.0000000E+00
   5.496309      0.0000000E+00
   5.567309      0.0000000E+00
   5.637309      0.0000000E+00
   5.708309      0.0000000E+00
   5.778309      0.0000000E+00
   5.849309      0.0000000E+00
   5.919310      0.0000000E+00
   5.990310      0.0000000E+00
   6.060309      0.0000000E+00
   6.131310      0.0000000E+00
   6.201309      0.0000000E+00
   6.272309      0.0000000E+00
   6.342309      0.0000000E+00
   6.413309      0.0000000E+00
   6.483309      0.0000000E+00
   6.554309      0.0000000E+00
   6.624310      0.0000000E+00
   6.694309      0.0000000E+00
   6.765309      0.0000000E+00
   6.835309      0.0000000E+00
   6.906309      0.0000000E+00
   6.976309      0.0000000E+00
   7.047309      0.0000000E+00
   7.117310      0.0000000E+00
   7.188310      0.0000000E+00
   7.258309      0.0000000E+00
   7.329309      0.0000000E+00
   7.399309      0.0000000E+00
   7.470309      0.0000000E+00
   7.540309      0.0000000E+00
   7.611310      2.5830000E-17
   7.681309      1.7560000E-15
   7.752309      7.8640002E-14
   7.822309      2.7740000E-12
   7.893310      7.6589998E-11
   7.963309      1.6550000E-09
   8.033309      2.7990000E-08
   8.104309      3.7059999E-07
   8.174310      3.8429998E-06
   8.245310      3.1209998E-05
   8.315310      1.9860000E-04
   8.386310      9.9029997E-04
   8.456309      3.8689999E-03
   8.527309      1.1850000E-02
   8.597309      2.8449999E-02
   8.668309      5.3550001E-02
   8.738310      7.9020001E-02
   8.809309      9.1430001E-02
   8.879310      8.2950003E-02
   8.950310      5.9009999E-02
   9.020309      3.2910001E-02
   9.091310      1.4390000E-02
   9.161309      4.9330001E-03
   9.231309      1.3250000E-03
   9.302309      2.7910000E-04
   9.372310      4.6050001E-05
   9.443310      5.9529998E-06
   9.513309      6.0270003E-07
   9.584310      4.7790000E-08
   9.654309      2.9670000E-09
   9.725309      1.4420000E-10
   9.795309      5.4860001E-12
   9.866309      1.6330000E-13
   9.936310      3.7960002E-15
   10.00731      2.0920001E-15
   10.07731      8.8399997E-14
   10.14831      3.0950000E-12
   10.21831      8.4769997E-11
   10.28931      1.8170000E-09
   10.35931      3.0500001E-08
   10.43031      4.0070000E-07
   10.50031      4.1230001E-06
   10.57031      3.3230001E-05
   10.64131      2.0980000E-04
   10.71131      1.0380000E-03
   10.78231      4.0250001E-03
   10.85231      1.2230000E-02
   10.92331      2.9139999E-02
   10.99331      5.4420002E-02
   11.06431      7.9690002E-02
   11.13431      9.1490000E-02
   11.20531      8.2369998E-02
   11.27531      5.8139998E-02
   11.34631      3.2180000E-02
   11.41631      1.3960000E-02
   11.48731      4.7490001E-03
   11.55731      1.2660000E-03
   11.62831      2.6450001E-04
   11.69831      4.3309999E-05
   11.76831      5.5559999E-06
   11.83931      5.5909999E-07
   11.90931      6.2209999E-08
   11.98031      2.7019999E-07
   12.05031      3.0640001E-06
   12.12131      2.7480000E-05
   12.19131      1.9300000E-04
   12.26231      1.0629999E-03
   12.33231      4.5840000E-03
   12.40331      1.5500000E-02
   12.47331      4.1069999E-02
   12.54431      8.5320003E-02
   12.61431      0.1390000    
   12.68531      0.1775000    
   12.75531      0.1777000    
   12.82631      0.1395000    
   12.89631      8.5910000E-02
   12.96731      4.1480001E-02
   13.03731      1.5820000E-02
   13.10731      5.3249998E-03
   13.17831      3.8970001E-03
   13.24831      9.5109995E-03
   13.31931      2.4460001E-02
   13.38931      5.1220000E-02
   13.46031      8.7080002E-02
   13.53031      0.1224000    
   13.60131      0.1454000    
   13.67131      0.1485000    
   13.74231      0.1308000    
   13.81231      9.7900003E-02
   13.88331      6.0980000E-02
   13.95331      3.0959999E-02
   14.02431      1.2610000E-02
   14.09431      4.0790001E-03
   14.16531      1.0420000E-03
   14.23531      2.0939999E-04
   14.30531      3.3040000E-05
   14.37631      4.0890000E-06
   14.44631      3.9669999E-07
   14.51731      3.0150002E-08
   14.58731      1.7939999E-09
   14.65831      8.3600002E-11
   14.72831      3.0490001E-12
   14.79931      8.6979997E-14
   14.86931      1.9629999E-15
   14.94031      0.0000000E+00
   15.01031      2.5830000E-17
   15.08131      1.6009999E-15
   15.15131      7.2990001E-14
   15.22231      2.5879999E-12
   15.29231      7.1789998E-11
   15.36331      1.5590000E-09
   15.43331      2.6490000E-08
   15.50431      3.5260001E-07
   15.57431      3.6740000E-06
   15.64431      2.9990000E-05
   15.71531      1.9180001E-04
   15.78531      9.6089998E-04
   15.85631      3.7730001E-03
   15.92631      1.1610000E-02
   15.99731      2.8020000E-02
   16.06731      5.2990001E-02
   16.13831      7.8589998E-02
   16.20831      9.1380000E-02
   16.27931      8.3319999E-02
   16.34931      5.9560001E-02
   16.42031      3.3380002E-02
   16.49031      1.4670000E-02
   16.56131      5.0530001E-03
   16.63131      1.3640000E-03
   16.70231      2.8869999E-04
   16.77231      4.7879999E-05
   16.84231      6.2190002E-06
   16.91331      6.3279998E-07
   16.98331      5.0430000E-08
   17.05431      3.1470000E-09
   17.12431      1.5370000E-10
   17.19531      5.8760002E-12
   17.26531      1.7579999E-13
   17.33631      4.0810001E-15
   17.40631      1.0330000E-16
   17.47731      0.0000000E+00
   17.54731      0.0000000E+00
   17.61831      0.0000000E+00
   17.68831      0.0000000E+00
   17.75931      0.0000000E+00
   17.82931      0.0000000E+00
   17.90031      0.0000000E+00
   17.97031      0.0000000E+00
   18.04131      0.0000000E+00
   18.11131      0.0000000E+00
   18.18131      0.0000000E+00
