1 -212.9835159754 -212.9835159754
2 -59.7271293825 -82.8633330107
3 -170.0690340484 -73.7469095717
4 -72.8762249069 -94.8395941245
5 -252.5413609002 -115.7582819694
6 -157.6352913948 -117.2333936286
7 -164.4379005750 -125.4099875287
8 -422.2740184658 -138.5245342363
9 -378.3238617999 -165.2658572626
10 -325.5451170995 -154.9030011230
11 -83.7563046627 -156.7102962784
12 -102.2022124990 -152.4315840504
13 -379.6103298295 -161.3561299053
14 -328.7405147542 -165.9208855450
15 -277.3147887863 -171.1293172303
16 -102.8881975184 -168.6497336067
17 -72.3300276438 -162.8141326451
18 -126.5557111244 -158.7441373737
19 -57.6372982050 -155.8427052571
20 -49.6364484823 -152.2769868508
21 -174.2671281955 -147.7400065560
22 -44.1594711360 -142.8816957871
23 -78.5868416883 -140.0425604230
24 -164.3579877407 -139.3293300833
25 -244.7232485088 -141.6810002319
26 -150.0291842198 -142.7155458216
27 -59.4281958856 -141.1680970739
28 -47.9660842117 -137.8156175639
29 90.3480022164 -135.9803887559
30 -163.4642146395 -135.5457374793
31 -154.4443330985 -135.9814644634
32 -91.6431306528 -135.1134470731
33 -187.4120427734 -134.2036638259
34 -238.8281942904 -136.4473711085
35 -293.2905982254 -140.0574795375
36 -145.1231487172 -141.5819621164
37 -71.8029836095 -141.0390996789
38 302.7346112063 -139.0838954007
39 -108.3750895851 -139.4577275125
40 -109.1216747697 -139.1260595127
41 -185.6269529069 -140.7643822792
42 -102.7971666547 -140.0627582533
43 -111.9377708004 -139.2512696716
44 -59.2737729401 -138.1124777141
45 -45.8952171756 -136.9426079647
46 -179.7673827022 -135.6419694119
47 -164.2632761981 -135.1600949140
48 -118.6567082977 -137.2876319714
49 -36.9693410891 -135.8565091077
50 -59.7135758874 -134.0061700023
51 -212.2710555729 -133.2205441251
52 -119.6884446389 -134.6987603653
53 -220.2684654187 -135.4219478516
54 -40.8430837530 -135.5223932418
55 -206.2286912436 -134.0475438786
56 -183.0721180711 -133.9647250130
57 -50.4258858522 -135.5690703154
58 -151.6099006194 -135.2989329568
59 -201.1011574143 -136.1177685718
60 -184.1579951520 -136.4938130526
61 -115.4773211751 -137.1654475487
62 -148.3491769847 -136.7385835631
63 -121.1613772697 -137.4624077958
64 -170.6297277364 -137.4100356895
65 -105.8635480634 -136.8879570469
66 -55.1736900705 -136.1268966793
67 -190.2353413111 -135.5662426005
68 -313.7459022323 -136.4332635501
69 -251.7531538458 -138.2832346316
70 -199.6410399355 -140.1228957553
71 -246.5564870799 -140.6640128115
72 -200.7206208332 -142.5861693877
73 -222.9313363543 -144.0828767453
74 -220.9004397355 -145.3466263042
75 -311.2080137838 -146.5561685405
76 -283.3412536998 -147.6750785097
77 -102.0001280229 -147.9255679871
78 -87.4700169581 -147.0844829485
79 -207.3187397259 -147.0261093843
80 -349.9776472790 -147.5720328099
81 -208.0345131838 -147.8082263246
82 -401.6486810992 -150.1947640445
83 -104.2436046824 -151.1974616094
84 -169.0500328478 -151.0952573478
85 -10.6881527564 -150.1849826806
86 -16.2943695529 -148.5627961233
87 -32.7495049938 -147.7399553485
88 -75.4646973722 -146.7631203077
89 -24.6870358163 -145.4931243090
90 -16.5773811252 -144.0540728824
91 -22.4316333051 -142.6348351097
92 -29.6281796322 -141.3390230743
93 -60.9615344267 -140.3824241357
94 -67.4539965332 -139.9372713167
95 -324.2321135035 -139.8107946574
96 -358.1179156733 -140.6512762169
97 -206.1342950805 -142.2067878264
98 -170.3877698569 -142.3622684756
99 -420.8626189905 -142.8830392288
100 -624.7587299045 -145.4423951937
101 -97.6892657464 -146.0548646652
102 -285.6018399892 -146.6487184135
103 -290.7170959143 -147.8841880907
104 -277.1876382404 -148.4543763382
105 -182.3955967251 -147.7457946617
106 -282.2178934116 -148.8764710575
107 -86.8092754749 -148.7517934762
108 61.1391755032 -148.0040507263
109 -178.1553208215 -147.1494365825
110 -197.4144612552 -147.5516162879
111 -141.5909251885 -146.5508894534
112 -147.8280920477 -145.8733459620
113 -163.5528450089 -145.6107966342
114 45.2129460937 -145.6401132443
115 -240.4497842835 -145.5979167885
116 -219.0178841966 -145.7858715083
117 -246.6184969780 -146.6505362507
118 -191.6537556608 -147.1251754713
119 -172.7339164769 -146.9785812883
120 -149.5314017454 -146.8106999571
121 270.9926836110 -146.9954057109
122 -148.7706998537 -147.4336671920
123 -120.1452115231 -147.3651605379
124 -130.2500583231 -146.7346401447
125 -126.9482394837 -146.6612428696
126 -125.9161473173 -146.4784849590
127 -318.9533427230 -146.6980304804
128 -175.2387853455 -147.7673211546
129 -82.5587992607 -147.7051983711
130 -125.1565003946 -148.0983505954
131 -67.1849485376 -147.7496579478
132 50.3119086625 -146.4062591724
133 -285.8274517847 -146.1323000430
134 -213.9657498616 -146.8321545005
135 -542.5695674857 -147.3671970433
136 -275.8132826226 -148.6325353860
137 -435.4997844779 -150.1086285669
138 -323.2472797706 -151.8416730600
139 -297.6840135576 -152.8640405672
140 -55.3434951503 -152.7301836502
141 -305.0403878080 -152.8943655093
142 -246.1699252830 -153.4873970656
143 -318.6924729683 -154.2012775527
144 -201.8745142953 -154.8369799687
145 -128.1052588100 -154.7698120808
146 -194.4160016762 -154.7150693591
147 -186.9216262331 -155.0081822302
148 -69.5148486812 -154.9369656574
149 -46.6672921346 -154.7221928766
150 -72.1397952309 -154.1787832004
151 -84.3659553480 -153.8905754697
152 -151.0282480587 -154.0426883641
153 -68.6345938731 -153.5652980557
154 -134.7465705520 -153.4690111012
155 -53.7995609619 -152.9380533420
156 -49.8156562886 -152.3473182194
157 -39.9989096737 -151.6819030443
158 -116.7808300859 -151.3212294121
159 -43.9562240215 -150.9650494161
160 -51.5057164340 -150.3134110116
161 -199.1873834516 -150.1602597605
162 -27.8870883434 -149.8821107586
163 -50.3155272717 -149.4714122535
164 -46.1045042611 -148.8638475261
165 -181.7546118617 -148.6800056689
166 -194.2446654726 -148.7389812635
167 -191.1647160481 -149.1073399570
168 -48.5323488648 -149.3431078503
169 -154.9318304230 -148.7061974522
170 -37.4366604445 -148.4210450089
171 -159.5592090465 -147.6417340966
172 -39.0645336710 -147.2435206354
173 -200.6221587011 -146.7762218167
174 -49.6749340270 -146.7269919370
175 -55.7661285755 -146.1601659571
176 -94.5919996407 -145.8253426690
177 -45.3568482219 -145.5721887440
178 -160.8834290635 -145.7410364719
179 -78.4840612645 -145.3752320514
180 -202.9922984644 -145.4376829650
181 -436.6197025241 -146.0947797960
182 -222.1602801515 -146.4530762025
183 -184.8134043952 -146.3757740527
184 -311.1116497488 -146.8086757104
185 -261.6541454487 -147.0388804867
186 -191.9900916430 -147.8896274192
187 -200.7859957888 -148.1717875795
188 -80.1787326632 -147.9804062610
189 -32.0825513130 -147.5289281076
190 -40.9349747652 -146.9530342340
191 -92.1193396877 -146.7485122929
192 -122.6353167237 -146.4651061404
193 -43.1847726287 -146.0673152813
194 -193.9072342132 -146.2053762835
195 -90.9152580433 -146.1266735088
196 -225.9530765722 -146.2218135530
197 -214.8173060385 -146.3086471785
198 -170.6517315674 -146.9700062718
199 -247.2821554214 -147.3383984704
200 -213.3565380148 -147.8672520621
201 -240.5062539362 -148.4815088569
202 -333.9461174749 -149.0575065308
203 -181.4392513280 -149.2918207098
204 -56.0611129621 -149.0510414949
205 -127.3914688319 -148.5600666606
206 -163.9952901809 -148.4113831491
207 -103.1955317210 -148.6822279872
208 -255.1282971346 -148.7126933862
209 -214.6225161046 -149.0420819988
210 -145.3831764029 -149.2786608692
211 -178.4101160750 -149.8192274780
212 -83.8201004914 -149.9467080448
213 -93.8426263158 -149.9508347543
214 -94.5667405634 -149.8976729116
215 -195.5788625429 -150.0478691555
216 -13.4676978193 -150.1297554989
217 -37.6190978185 -149.9784683910
218 -89.7762711584 -149.5806043089
219 -31.4787045283 -149.3730599512
220 -277.9231134715 -149.1024990469
221 -41.6809506361 -148.9418777405
222 -91.4382335767 -148.5716085542
223 -124.8023102480 -148.4373242523
224 -27.6727114019 -147.9409844267
225 -93.1700670887 -147.6203044168
