1 -.47544155E+02 -.47544155E+02
2 -.58231743E+02 -.58231743E+02
3 -.58897403E+02 -.58897403E+02
4 -.59074817E+02 -.59074817E+02
5 -.64996419E+02 -.64996419E+02
6 -.66431950E+02 -.66431950E+02
7 -.70222164E+02 -.70222164E+02
8 -.70926929E+02 -.70926929E+02
9 -.72268076E+02 -.72268076E+02
10 -.72446949E+02 -.72446949E+02
11 -.72603745E+02 -.72603745E+02
12 -.72648180E+02 -.72648180E+02
13 -.72666349E+02 -.72666349E+02
14 -.72666388E+02 -.72666388E+02
15 -.72667267E+02 -.72667267E+02
16 -.72667274E+02 -.72667274E+02
