1 -112.6368950887 -112.6368950887
2 -107.4861976779 -110.0370125117
3 -102.6467181611 -107.5406866213
4 -98.1181633456 -105.1481693410
5 -93.8960252454 -102.8588329465
6 -89.9721969920 -100.6712695783
7 -86.3358094604 -98.5834015343
8 -82.9740095622 -96.5926634527
9 -79.8711438108 -94.6959518564
10 -77.0112010692 -92.8897873766
11 -74.3776683694 -91.1704519833
12 -71.9539876660 -89.5340738957
13 -69.7365821433 -87.9771555696
14 -67.6998513674 -86.4963946092
15 -65.8252336560 -85.0875970450
16 -64.0989540862 -83.7467037367
17 -62.5082385553 -82.4698414262
18 -61.0413365505 -81.2533278264
19 -59.6875087919 -80.0936752058
20 -58.4420631527 -78.9876803385
21 -57.2938777553 -77.9325241554
22 -56.2337190404 -76.9252768020
23 -55.2542224151 -75.9632785658
24 -54.3470466217 -75.0439255735
25 -53.5064403679 -74.1647776300
26 -52.7282319424 -73.3235726433
27 -52.0103055151 -72.5183217168
28 -51.3449682063 -71.7471005833
29 -50.7285740789 -71.0080750117
30 -50.1638638804 -70.2996137600
31 -49.6453989274 -69.6203673219
32 -49.1668013506 -68.9688551773
33 -48.7259211729 -68.3436891950
34 -48.3209032441 -67.7435889294
35 -47.9501687320 -67.1673741728
36 -47.6123994888 -66.6139582997
37 -47.3065248232 -66.0823423208
38 -47.0317101706 -65.5716095707
39 -46.7873471056 -65.0809209561
40 -46.5730440965 -64.6095106888
41 -46.3886173642 -64.1566824305
42 -46.2340811876 -63.7218057722
43 -46.1096370162 -63.3043129721
44 -46.0156608025 -62.9036958741
45 -45.9526880752 -62.5195029329
46 -45.9213964260 -62.1513362737
47 -45.9225852762 -61.7988487241
48 -45.9645450706 -61.4617940433
49 -46.0474117603 -61.1401143870
50 -46.1654664064 -60.8336174606
51 -46.3195384419 -60.5421029614
52 -46.5106647635 -60.2654066721
53 -46.7398412566 -60.0033965480
54 -47.0079949914 -59.7559686351
55 -47.3159577604 -59.5230429383
56 -47.6702957831 -59.3046068969
57 -48.0667727435 -59.1006890927
58 -48.5050701397 -58.9112510216
59 -48.9973753974 -58.7363800404
60 -49.5385259304 -58.5761987629
61 -50.1229141437 -58.4307465196
62 -50.7496558295 -58.2999964172
63 -51.4181968415 -58.1839157940
64 -52.1277792040 -58.0824635645
65 -52.8774512032 -57.9955877702
66 -53.6660832155 -57.9232235571
67 -54.4923895297 -57.8652916245
68 -55.3549563088 -57.8216971851
